tile_id,date_mode,date_mode_month,year
6260_495,20150317,"2015, 03",2015
6260_496,20150317,"2015, 03",2015
6260_497,20150317,"2015, 03",2015
6260_498,20150317,"2015, 03",2015
6260_499,20150317,"2015, 03",2015
6260_500,20150317,"2015, 03",2015
6260_501,20150317,"2015, 03",2015
6260_502,20150317,"2015, 03",2015
6260_503,20150317,"2015, 03",2015
6260_504,20150317,"2015, 03",2015
6260_505,20150317,"2015, 03",2015
6260_506,20150317,"2015, 03",2015
6260_507,20150317,"2015, 03",2015
6260_508,20150317,"2015, 03",2015
6260_509,20150317,"2015, 03",2015
6260_510,20150317,"2015, 03",2015
6260_511,20150317,"2015, 03",2015
6260_512,20150317,"2015, 03",2015
6260_513,20150317,"2015, 03",2015
6260_514,20150317,"2015, 03",2015
6260_515,20150317,"2015, 03",2015
6260_516,20150317,"2015, 03",2015
6260_517,20150317,"2015, 03",2015
6260_518,20150317,"2015, 03",2015
6260_519,20150317,"2015, 03",2015
6260_520,20150317,"2015, 03",2015
6260_521,20150318,"2015, 03",2015
6260_522,20150318,"2015, 03",2015
6260_523,20150318,"2015, 03",2015
6260_524,20150318,"2015, 03",2015
6260_525,20150318,"2015, 03",2015
6260_526,20150318,"2015, 03",2015
6260_527,20150318,"2015, 03",2015
6260_528,20150418,"2015, 04",2015
6260_529,20150318,"2015, 03",2015
6260_530,20150318,"2015, 03",2015
6260_531,20150317,"2015, 03",2015
6260_532,20150317,"2015, 03",2015
6260_533,20150317,"2015, 03",2015
6260_534,20150317,"2015, 03",2015
6260_535,20150319,"2015, 03",2015
6260_536,20150418,"2015, 04",2015
6260_537,20150318,"2015, 03",2015
6260_538,20150321,"2015, 03",2015
6260_539,20150318,"2015, 03",2015
6260_540,20150403,"2015, 04",2015
6260_541,20150403,"2015, 04",2015
6260_542,20150406,"2015, 04",2015
6260_543,20150406,"2015, 04",2015
6260_544,20150418,"2015, 04",2015
6260_545,20150418,"2015, 04",2015
6260_546,20150418,"2015, 04",2015
6260_547,20150403,"2015, 04",2015
6260_548,20150403,"2015, 04",2015
6260_549,20150418,"2015, 04",2015
6260_550,20150404,"2015, 04",2015
6260_551,20150404,"2015, 04",2015
6260_552,20150404,"2015, 04",2015
6260_553,20150404,"2015, 04",2015
6260_554,20150404,"2015, 04",2015
6260_555,20150404,"2015, 04",2015
6260_556,20150404,"2015, 04",2015
6260_557,20150419,"2015, 04",2015
6260_558,20150419,"2015, 04",2015
6260_559,20150514,"2015, 05",2015
6260_560,20150404,"2015, 04",2015
6260_561,20150321,"2015, 03",2015
6260_562,20150321,"2015, 03",2015
6260_563,20150405,"2015, 04",2015
6260_564,20141208,"2014, 12",2014
6260_565,20141208,"2014, 12",2014
6260_566,20141208,"2014, 12",2014
6260_567,20150405,"2015, 04",2015
6260_568,20150418,"2015, 04",2015
6260_569,20150417,"2015, 04",2015
6260_570,20150417,"2015, 04",2015
6260_571,20150417,"2015, 04",2015
6260_572,20150417,"2015, 04",2015
6260_573,20150417,"2015, 04",2015
6260_574,20150405,"2015, 04",2015
6260_575,20150405,"2015, 04",2015
6260_576,20141208,"2014, 12",2014
6260_577,20141209,"2014, 12",2014
6260_578,20141209,"2014, 12",2014
6260_579,20141208,"2014, 12",2014
6260_580,20150429,"2015, 04",2015
6260_581,20150501,"2015, 05",2015
6260_582,20150501,"2015, 05",2015
6260_583,NA,No date,NA
6260_584,NA,No date,NA
6260_585,NA,No date,NA
6260_586,NA,No date,NA
6260_587,NA,No date,NA
6260_588,NA,No date,NA
6260_589,NA,No date,NA
6260_590,NA,No date,NA
6260_591,NA,No date,NA
6260_592,NA,No date,NA
6260_593,NA,No date,NA
6260_594,NA,No date,NA
6260_595,NA,No date,NA
6260_596,NA,No date,NA
6260_597,NA,No date,NA
6260_598,NA,No date,NA
6260_599,NA,No date,NA
6260_600,NA,No date,NA
6260_601,NA,No date,NA
6260_602,NA,No date,NA
6260_603,NA,No date,NA
6260_604,NA,No date,NA
6260_605,NA,No date,NA
6260_606,NA,No date,NA
6260_607,NA,No date,NA
6260_608,NA,No date,NA
6260_609,NA,No date,NA
6260_610,NA,No date,NA
6260_611,NA,No date,NA
6260_612,NA,No date,NA
6260_613,NA,No date,NA
6260_614,NA,No date,NA
6260_615,NA,No date,NA
6260_616,NA,No date,NA
6260_617,NA,No date,NA
6260_618,NA,No date,NA
6260_619,NA,No date,NA
6261_445,20141030,"2014, 10",2014
6261_446,20141030,"2014, 10",2014
6261_447,20141030,"2014, 10",2014
6261_448,20141030,"2014, 10",2014
6261_449,20141030,"2014, 10",2014
6261_450,20141030,"2014, 10",2014
6261_451,20141030,"2014, 10",2014
6261_452,20141030,"2014, 10",2014
6261_453,20141030,"2014, 10",2014
6261_454,20141030,"2014, 10",2014
6261_455,20141030,"2014, 10",2014
6261_456,20141030,"2014, 10",2014
6261_457,20141030,"2014, 10",2014
6261_458,20141030,"2014, 10",2014
6261_459,20141030,"2014, 10",2014
6261_460,20141030,"2014, 10",2014
6261_461,20141030,"2014, 10",2014
6261_462,20141030,"2014, 10",2014
6261_463,20141030,"2014, 10",2014
6261_464,20141030,"2014, 10",2014
6261_465,20141030,"2014, 10",2014
6261_466,20141030,"2014, 10",2014
6261_467,20141030,"2014, 10",2014
6261_468,20141030,"2014, 10",2014
6261_469,20141030,"2014, 10",2014
6261_470,20141030,"2014, 10",2014
6261_471,20141030,"2014, 10",2014
6261_472,20141030,"2014, 10",2014
6261_473,20141030,"2014, 10",2014
6261_474,20141030,"2014, 10",2014
6261_475,20141030,"2014, 10",2014
6261_476,20141030,"2014, 10",2014
6261_484,20150316,"2015, 03",2015
6261_485,20150316,"2015, 03",2015
6261_486,20150316,"2015, 03",2015
6261_487,20150316,"2015, 03",2015
6261_488,20150316,"2015, 03",2015
6261_489,20150316,"2015, 03",2015
6261_490,20150316,"2015, 03",2015
6261_491,20150316,"2015, 03",2015
6261_492,20150316,"2015, 03",2015
6261_493,20150316,"2015, 03",2015
6261_494,20150316,"2015, 03",2015
6261_495,20150316,"2015, 03",2015
6261_496,20150316,"2015, 03",2015
6261_497,20150316,"2015, 03",2015
6261_498,20150316,"2015, 03",2015
6261_499,20150316,"2015, 03",2015
6261_500,20150316,"2015, 03",2015
6261_501,20150316,"2015, 03",2015
6261_502,20150316,"2015, 03",2015
6261_503,20150316,"2015, 03",2015
6261_504,20150316,"2015, 03",2015
6261_505,20150316,"2015, 03",2015
6261_506,20150316,"2015, 03",2015
6261_507,20150316,"2015, 03",2015
6261_508,20150316,"2015, 03",2015
6261_509,20150316,"2015, 03",2015
6261_510,20150316,"2015, 03",2015
6261_511,20150316,"2015, 03",2015
6261_512,20150316,"2015, 03",2015
6261_513,20150316,"2015, 03",2015
6261_514,20150316,"2015, 03",2015
6261_515,20150316,"2015, 03",2015
6261_516,20150316,"2015, 03",2015
6261_517,20150316,"2015, 03",2015
6261_518,20150316,"2015, 03",2015
6261_519,20150316,"2015, 03",2015
6261_520,20150316,"2015, 03",2015
6261_521,20150318,"2015, 03",2015
6261_522,20150318,"2015, 03",2015
6261_523,20150318,"2015, 03",2015
6261_524,20150318,"2015, 03",2015
6261_525,20150318,"2015, 03",2015
6261_526,20150318,"2015, 03",2015
6261_527,20150318,"2015, 03",2015
6261_528,20150318,"2015, 03",2015
6261_529,20150318,"2015, 03",2015
6261_530,20150317,"2015, 03",2015
6261_531,20150317,"2015, 03",2015
6261_532,20150317,"2015, 03",2015
6261_533,20150317,"2015, 03",2015
6261_534,20150317,"2015, 03",2015
6261_535,20150319,"2015, 03",2015
6261_536,20150418,"2015, 04",2015
6261_537,20150318,"2015, 03",2015
6261_538,20150318,"2015, 03",2015
6261_539,20150418,"2015, 04",2015
6261_540,20150406,"2015, 04",2015
6261_541,20150406,"2015, 04",2015
6261_542,20150406,"2015, 04",2015
6261_543,20150406,"2015, 04",2015
6261_544,20150418,"2015, 04",2015
6261_545,20150418,"2015, 04",2015
6261_546,20150418,"2015, 04",2015
6261_547,20150418,"2015, 04",2015
6261_548,20150418,"2015, 04",2015
6261_549,20150418,"2015, 04",2015
6261_550,20150418,"2015, 04",2015
6261_551,20150418,"2015, 04",2015
6261_552,20150418,"2015, 04",2015
6261_553,20150418,"2015, 04",2015
6261_554,20150418,"2015, 04",2015
6261_555,20150418,"2015, 04",2015
6261_556,20150418,"2015, 04",2015
6261_557,20150419,"2015, 04",2015
6261_558,20150419,"2015, 04",2015
6261_559,20150514,"2015, 05",2015
6261_560,20150321,"2015, 03",2015
6261_561,20150321,"2015, 03",2015
6261_562,20150321,"2015, 03",2015
6261_563,20150321,"2015, 03",2015
6261_564,20141208,"2014, 12",2014
6261_565,20141208,"2014, 12",2014
6261_566,20141208,"2014, 12",2014
6261_567,20150418,"2015, 04",2015
6261_568,20150419,"2015, 04",2015
6261_569,20150417,"2015, 04",2015
6261_570,20150417,"2015, 04",2015
6261_571,20150417,"2015, 04",2015
6261_572,20150417,"2015, 04",2015
6261_573,20150417,"2015, 04",2015
6261_574,20150405,"2015, 04",2015
6261_575,20150405,"2015, 04",2015
6261_576,20150417,"2015, 04",2015
6261_577,20141209,"2014, 12",2014
6261_578,20141209,"2014, 12",2014
6261_579,20141208,"2014, 12",2014
6261_580,20150429,"2015, 04",2015
6261_581,20150501,"2015, 05",2015
6261_582,20150501,"2015, 05",2015
6261_583,NA,No date,NA
6261_584,NA,No date,NA
6261_585,NA,No date,NA
6261_586,NA,No date,NA
6261_587,NA,No date,NA
6261_588,NA,No date,NA
6261_589,NA,No date,NA
6261_590,NA,No date,NA
6261_591,NA,No date,NA
6261_592,NA,No date,NA
6261_593,NA,No date,NA
6261_594,NA,No date,NA
6261_595,NA,No date,NA
6261_596,NA,No date,NA
6261_597,NA,No date,NA
6261_598,NA,No date,NA
6261_599,NA,No date,NA
6261_600,NA,No date,NA
6261_601,NA,No date,NA
6261_602,NA,No date,NA
6261_603,NA,No date,NA
6261_604,NA,No date,NA
6261_605,NA,No date,NA
6261_606,NA,No date,NA
6261_607,NA,No date,NA
6261_608,NA,No date,NA
6261_609,NA,No date,NA
6261_610,NA,No date,NA
6261_611,NA,No date,NA
6261_612,NA,No date,NA
6261_613,NA,No date,NA
6261_614,NA,No date,NA
6261_615,NA,No date,NA
6261_616,NA,No date,NA
6261_617,NA,No date,NA
6261_618,NA,No date,NA
6262_445,20141029,"2014, 10",2014
6262_446,20141029,"2014, 10",2014
6262_447,20141029,"2014, 10",2014
6262_448,20141029,"2014, 10",2014
6262_449,20141029,"2014, 10",2014
6262_450,20141029,"2014, 10",2014
6262_451,20141029,"2014, 10",2014
6262_452,20141029,"2014, 10",2014
6262_453,20141029,"2014, 10",2014
6262_454,20141029,"2014, 10",2014
6262_455,20141029,"2014, 10",2014
6262_456,20141029,"2014, 10",2014
6262_457,20141029,"2014, 10",2014
6262_458,20141029,"2014, 10",2014
6262_459,20141029,"2014, 10",2014
6262_460,20141029,"2014, 10",2014
6262_461,20141029,"2014, 10",2014
6262_462,20141029,"2014, 10",2014
6262_463,20141029,"2014, 10",2014
6262_464,20141029,"2014, 10",2014
6262_465,20141029,"2014, 10",2014
6262_466,20141029,"2014, 10",2014
6262_467,20141029,"2014, 10",2014
6262_468,20141029,"2014, 10",2014
6262_469,20141029,"2014, 10",2014
6262_470,20141029,"2014, 10",2014
6262_471,20141029,"2014, 10",2014
6262_472,20141029,"2014, 10",2014
6262_473,20141029,"2014, 10",2014
6262_474,20141029,"2014, 10",2014
6262_476,20141029,"2014, 10",2014
6262_483,20150316,"2015, 03",2015
6262_484,20150316,"2015, 03",2015
6262_485,20150316,"2015, 03",2015
6262_486,20150316,"2015, 03",2015
6262_487,20150316,"2015, 03",2015
6262_488,20150316,"2015, 03",2015
6262_489,20150316,"2015, 03",2015
6262_490,20150316,"2015, 03",2015
6262_491,20150316,"2015, 03",2015
6262_492,20150316,"2015, 03",2015
6262_493,20150316,"2015, 03",2015
6262_494,20150316,"2015, 03",2015
6262_495,20150316,"2015, 03",2015
6262_496,20150316,"2015, 03",2015
6262_497,20150316,"2015, 03",2015
6262_498,20150316,"2015, 03",2015
6262_499,20150316,"2015, 03",2015
6262_500,20150316,"2015, 03",2015
6262_501,20150316,"2015, 03",2015
6262_502,20150316,"2015, 03",2015
6262_503,20150316,"2015, 03",2015
6262_504,20150316,"2015, 03",2015
6262_505,20150316,"2015, 03",2015
6262_506,20150316,"2015, 03",2015
6262_507,20150316,"2015, 03",2015
6262_508,20150316,"2015, 03",2015
6262_509,20150316,"2015, 03",2015
6262_510,20150316,"2015, 03",2015
6262_511,20150316,"2015, 03",2015
6262_512,20150316,"2015, 03",2015
6262_513,20150316,"2015, 03",2015
6262_514,20150316,"2015, 03",2015
6262_515,20150316,"2015, 03",2015
6262_516,20150316,"2015, 03",2015
6262_517,20150316,"2015, 03",2015
6262_518,20150316,"2015, 03",2015
6262_519,20150316,"2015, 03",2015
6262_520,20150316,"2015, 03",2015
6262_521,20150318,"2015, 03",2015
6262_522,20150318,"2015, 03",2015
6262_523,20150318,"2015, 03",2015
6262_524,20150318,"2015, 03",2015
6262_525,20150318,"2015, 03",2015
6262_526,20150318,"2015, 03",2015
6262_527,20150318,"2015, 03",2015
6262_528,20150318,"2015, 03",2015
6262_529,20150318,"2015, 03",2015
6262_530,20150317,"2015, 03",2015
6262_531,20150317,"2015, 03",2015
6262_532,20150317,"2015, 03",2015
6262_533,20150317,"2015, 03",2015
6262_534,20150317,"2015, 03",2015
6262_535,20150317,"2015, 03",2015
6262_536,20150318,"2015, 03",2015
6262_537,20150318,"2015, 03",2015
6262_538,20150318,"2015, 03",2015
6262_539,20150418,"2015, 04",2015
6262_540,20150406,"2015, 04",2015
6262_541,20150406,"2015, 04",2015
6262_542,20150406,"2015, 04",2015
6262_543,20150406,"2015, 04",2015
6262_544,20150418,"2015, 04",2015
6262_545,20150418,"2015, 04",2015
6262_546,20150418,"2015, 04",2015
6262_547,20150418,"2015, 04",2015
6262_548,20150418,"2015, 04",2015
6262_549,20150418,"2015, 04",2015
6262_550,20150418,"2015, 04",2015
6262_551,20150418,"2015, 04",2015
6262_552,20150418,"2015, 04",2015
6262_553,20150418,"2015, 04",2015
6262_554,20150418,"2015, 04",2015
6262_555,20150418,"2015, 04",2015
6262_556,20150418,"2015, 04",2015
6262_557,20150419,"2015, 04",2015
6262_558,20150419,"2015, 04",2015
6262_559,20150321,"2015, 03",2015
6262_560,20150321,"2015, 03",2015
6262_561,20150321,"2015, 03",2015
6262_562,20150321,"2015, 03",2015
6262_563,20150321,"2015, 03",2015
6262_564,20141208,"2014, 12",2014
6262_565,20141208,"2014, 12",2014
6262_566,20141208,"2014, 12",2014
6262_567,20150418,"2015, 04",2015
6262_568,20150419,"2015, 04",2015
6262_569,20150417,"2015, 04",2015
6262_570,20150417,"2015, 04",2015
6262_571,20150417,"2015, 04",2015
6262_572,20150417,"2015, 04",2015
6262_573,20150417,"2015, 04",2015
6262_574,20150405,"2015, 04",2015
6262_575,20150405,"2015, 04",2015
6262_576,20150417,"2015, 04",2015
6262_577,20141209,"2014, 12",2014
6262_578,20141209,"2014, 12",2014
6262_579,20141208,"2014, 12",2014
6262_580,20150429,"2015, 04",2015
6262_581,20150501,"2015, 05",2015
6262_582,20150501,"2015, 05",2015
6262_583,NA,No date,NA
6262_584,NA,No date,NA
6262_585,NA,No date,NA
6262_586,NA,No date,NA
6262_587,NA,No date,NA
6262_588,NA,No date,NA
6262_589,NA,No date,NA
6262_590,NA,No date,NA
6262_591,NA,No date,NA
6262_592,NA,No date,NA
6262_593,NA,No date,NA
6262_594,NA,No date,NA
6262_595,NA,No date,NA
6262_596,NA,No date,NA
6262_597,NA,No date,NA
6262_598,NA,No date,NA
6262_599,NA,No date,NA
6262_600,NA,No date,NA
6262_601,NA,No date,NA
6262_602,NA,No date,NA
6262_603,NA,No date,NA
6262_604,NA,No date,NA
6262_605,NA,No date,NA
6262_606,NA,No date,NA
6262_607,NA,No date,NA
6262_608,NA,No date,NA
6262_609,NA,No date,NA
6262_610,NA,No date,NA
6262_611,NA,No date,NA
6262_612,NA,No date,NA
6262_613,NA,No date,NA
6262_614,NA,No date,NA
6262_615,NA,No date,NA
6262_616,NA,No date,NA
6262_617,NA,No date,NA
6263_445,20141029,"2014, 10",2014
6263_446,20141029,"2014, 10",2014
6263_447,20141029,"2014, 10",2014
6263_448,20141029,"2014, 10",2014
6263_449,20141029,"2014, 10",2014
6263_450,20141029,"2014, 10",2014
6263_451,20141029,"2014, 10",2014
6263_452,20141029,"2014, 10",2014
6263_453,20141029,"2014, 10",2014
6263_454,20141029,"2014, 10",2014
6263_455,20141029,"2014, 10",2014
6263_456,20141029,"2014, 10",2014
6263_457,20141029,"2014, 10",2014
6263_458,20141029,"2014, 10",2014
6263_459,20141029,"2014, 10",2014
6263_460,20141029,"2014, 10",2014
6263_461,20141029,"2014, 10",2014
6263_462,20141029,"2014, 10",2014
6263_463,20141029,"2014, 10",2014
6263_464,20141029,"2014, 10",2014
6263_465,20141029,"2014, 10",2014
6263_466,20141029,"2014, 10",2014
6263_467,20141029,"2014, 10",2014
6263_468,20141029,"2014, 10",2014
6263_469,20141029,"2014, 10",2014
6263_470,20141029,"2014, 10",2014
6263_471,20141029,"2014, 10",2014
6263_472,20141029,"2014, 10",2014
6263_473,20141029,"2014, 10",2014
6263_474,20141029,"2014, 10",2014
6263_475,20141029,"2014, 10",2014
6263_476,20141029,"2014, 10",2014
6263_477,20141029,"2014, 10",2014
6263_484,20150316,"2015, 03",2015
6263_485,20150316,"2015, 03",2015
6263_486,20150316,"2015, 03",2015
6263_487,20150316,"2015, 03",2015
6263_488,20150316,"2015, 03",2015
6263_489,20150316,"2015, 03",2015
6263_490,20150316,"2015, 03",2015
6263_491,20150316,"2015, 03",2015
6263_492,20150316,"2015, 03",2015
6263_493,20150316,"2015, 03",2015
6263_494,20150316,"2015, 03",2015
6263_495,20150316,"2015, 03",2015
6263_496,20150316,"2015, 03",2015
6263_497,20150316,"2015, 03",2015
6263_498,20150316,"2015, 03",2015
6263_499,20150316,"2015, 03",2015
6263_500,20150316,"2015, 03",2015
6263_501,20150316,"2015, 03",2015
6263_502,20150316,"2015, 03",2015
6263_503,20150316,"2015, 03",2015
6263_504,20150316,"2015, 03",2015
6263_505,20150316,"2015, 03",2015
6263_506,20150316,"2015, 03",2015
6263_507,20150316,"2015, 03",2015
6263_508,20150316,"2015, 03",2015
6263_509,20150316,"2015, 03",2015
6263_510,20150316,"2015, 03",2015
6263_511,20150316,"2015, 03",2015
6263_512,20150316,"2015, 03",2015
6263_513,20150316,"2015, 03",2015
6263_514,20150316,"2015, 03",2015
6263_515,20150316,"2015, 03",2015
6263_516,20150316,"2015, 03",2015
6263_517,20150316,"2015, 03",2015
6263_518,20150316,"2015, 03",2015
6263_519,20150316,"2015, 03",2015
6263_520,20150316,"2015, 03",2015
6263_521,20150318,"2015, 03",2015
6263_522,20150318,"2015, 03",2015
6263_523,20150318,"2015, 03",2015
6263_524,20150318,"2015, 03",2015
6263_525,20150318,"2015, 03",2015
6263_526,20150318,"2015, 03",2015
6263_527,20150318,"2015, 03",2015
6263_528,20150318,"2015, 03",2015
6263_529,20150318,"2015, 03",2015
6263_530,20150317,"2015, 03",2015
6263_531,20150317,"2015, 03",2015
6263_532,20150317,"2015, 03",2015
6263_533,20150317,"2015, 03",2015
6263_534,20150317,"2015, 03",2015
6263_535,20150418,"2015, 04",2015
6263_536,20150318,"2015, 03",2015
6263_537,20150318,"2015, 03",2015
6263_538,20150318,"2015, 03",2015
6263_539,20150318,"2015, 03",2015
6263_540,20150406,"2015, 04",2015
6263_541,20150406,"2015, 04",2015
6263_542,20150406,"2015, 04",2015
6263_543,20150406,"2015, 04",2015
6263_544,20150418,"2015, 04",2015
6263_545,20150418,"2015, 04",2015
6263_546,20150418,"2015, 04",2015
6263_547,20150418,"2015, 04",2015
6263_548,20150418,"2015, 04",2015
6263_549,20150418,"2015, 04",2015
6263_550,20150418,"2015, 04",2015
6263_551,20150418,"2015, 04",2015
6263_552,20150418,"2015, 04",2015
6263_553,20150418,"2015, 04",2015
6263_554,20150418,"2015, 04",2015
6263_555,20150418,"2015, 04",2015
6263_556,20150418,"2015, 04",2015
6263_557,20150419,"2015, 04",2015
6263_558,20150419,"2015, 04",2015
6263_559,20150514,"2015, 05",2015
6263_560,20150321,"2015, 03",2015
6263_561,20150321,"2015, 03",2015
6263_562,20150321,"2015, 03",2015
6263_563,20150321,"2015, 03",2015
6263_564,20141208,"2014, 12",2014
6263_565,20141208,"2014, 12",2014
6263_566,20141208,"2014, 12",2014
6263_567,20150418,"2015, 04",2015
6263_568,20150419,"2015, 04",2015
6263_569,20150417,"2015, 04",2015
6263_570,20150417,"2015, 04",2015
6263_571,20150417,"2015, 04",2015
6263_572,20150417,"2015, 04",2015
6263_573,20150417,"2015, 04",2015
6263_574,20150405,"2015, 04",2015
6263_575,20150405,"2015, 04",2015
6263_576,20141208,"2014, 12",2014
6263_577,20141209,"2014, 12",2014
6263_578,20141209,"2014, 12",2014
6263_579,20141208,"2014, 12",2014
6263_580,20150429,"2015, 04",2015
6263_581,20150501,"2015, 05",2015
6263_582,20150501,"2015, 05",2015
6263_583,NA,No date,NA
6263_584,NA,No date,NA
6263_585,NA,No date,NA
6263_586,NA,No date,NA
6263_587,NA,No date,NA
6263_588,NA,No date,NA
6263_589,NA,No date,NA
6263_590,NA,No date,NA
6263_591,NA,No date,NA
6263_592,NA,No date,NA
6263_593,NA,No date,NA
6263_594,NA,No date,NA
6263_595,NA,No date,NA
6263_596,NA,No date,NA
6263_597,NA,No date,NA
6263_598,NA,No date,NA
6263_599,NA,No date,NA
6263_600,NA,No date,NA
6263_601,NA,No date,NA
6263_602,NA,No date,NA
6263_603,NA,No date,NA
6263_604,NA,No date,NA
6263_605,NA,No date,NA
6263_606,NA,No date,NA
6263_607,NA,No date,NA
6263_608,NA,No date,NA
6263_609,NA,No date,NA
6263_610,NA,No date,NA
6263_611,NA,No date,NA
6263_612,NA,No date,NA
6263_613,NA,No date,NA
6263_614,NA,No date,NA
6263_615,NA,No date,NA
6264_444,NA,No date,NA
6264_445,20141029,"2014, 10",2014
6264_446,20141029,"2014, 10",2014
6264_447,20141029,"2014, 10",2014
6264_448,20141029,"2014, 10",2014
6264_449,20141029,"2014, 10",2014
6264_450,20141029,"2014, 10",2014
6264_451,20141029,"2014, 10",2014
6264_452,20141029,"2014, 10",2014
6264_453,20141029,"2014, 10",2014
6264_454,20141029,"2014, 10",2014
6264_455,20141029,"2014, 10",2014
6264_456,20141029,"2014, 10",2014
6264_457,20141029,"2014, 10",2014
6264_458,20141029,"2014, 10",2014
6264_459,20141029,"2014, 10",2014
6264_460,20141029,"2014, 10",2014
6264_461,20141029,"2014, 10",2014
6264_462,20141029,"2014, 10",2014
6264_463,20141029,"2014, 10",2014
6264_464,20141029,"2014, 10",2014
6264_465,20141029,"2014, 10",2014
6264_466,20141029,"2014, 10",2014
6264_467,20141029,"2014, 10",2014
6264_468,20141029,"2014, 10",2014
6264_469,20141029,"2014, 10",2014
6264_470,20141029,"2014, 10",2014
6264_471,20141029,"2014, 10",2014
6264_472,20141029,"2014, 10",2014
6264_473,20141029,"2014, 10",2014
6264_474,20141029,"2014, 10",2014
6264_475,20141029,"2014, 10",2014
6264_476,20141029,"2014, 10",2014
6264_477,20141029,"2014, 10",2014
6264_483,20150316,"2015, 03",2015
6264_484,20150316,"2015, 03",2015
6264_485,20150316,"2015, 03",2015
6264_486,20150316,"2015, 03",2015
6264_487,20150316,"2015, 03",2015
6264_488,20150316,"2015, 03",2015
6264_489,20150316,"2015, 03",2015
6264_490,20150316,"2015, 03",2015
6264_491,20150316,"2015, 03",2015
6264_492,20150316,"2015, 03",2015
6264_493,20150316,"2015, 03",2015
6264_494,20150316,"2015, 03",2015
6264_495,20150316,"2015, 03",2015
6264_496,20150316,"2015, 03",2015
6264_497,20150316,"2015, 03",2015
6264_498,20150316,"2015, 03",2015
6264_499,20150316,"2015, 03",2015
6264_500,20150316,"2015, 03",2015
6264_501,20150316,"2015, 03",2015
6264_502,20150316,"2015, 03",2015
6264_503,20150316,"2015, 03",2015
6264_504,20150316,"2015, 03",2015
6264_505,20150316,"2015, 03",2015
6264_506,20150316,"2015, 03",2015
6264_507,20150316,"2015, 03",2015
6264_508,20150316,"2015, 03",2015
6264_509,20150316,"2015, 03",2015
6264_510,20150316,"2015, 03",2015
6264_511,20150316,"2015, 03",2015
6264_512,20150316,"2015, 03",2015
6264_513,20150316,"2015, 03",2015
6264_514,20150316,"2015, 03",2015
6264_515,20150316,"2015, 03",2015
6264_516,20150316,"2015, 03",2015
6264_517,20150316,"2015, 03",2015
6264_518,20150316,"2015, 03",2015
6264_519,20150316,"2015, 03",2015
6264_520,20150316,"2015, 03",2015
6264_521,20150318,"2015, 03",2015
6264_522,20150318,"2015, 03",2015
6264_523,20150318,"2015, 03",2015
6264_524,20150318,"2015, 03",2015
6264_525,20150318,"2015, 03",2015
6264_526,20150318,"2015, 03",2015
6264_527,20150318,"2015, 03",2015
6264_528,20150318,"2015, 03",2015
6264_529,20150318,"2015, 03",2015
6264_530,20150317,"2015, 03",2015
6264_531,20150317,"2015, 03",2015
6264_532,20150317,"2015, 03",2015
6264_533,20150317,"2015, 03",2015
6264_534,20150317,"2015, 03",2015
6264_535,20150317,"2015, 03",2015
6264_536,20150318,"2015, 03",2015
6264_537,20150318,"2015, 03",2015
6264_538,20150418,"2015, 04",2015
6264_539,20150318,"2015, 03",2015
6264_540,20150406,"2015, 04",2015
6264_541,20150406,"2015, 04",2015
6264_542,20150406,"2015, 04",2015
6264_543,20150406,"2015, 04",2015
6264_544,20150418,"2015, 04",2015
6264_545,20150418,"2015, 04",2015
6264_546,20150418,"2015, 04",2015
6264_547,20150418,"2015, 04",2015
6264_548,20150418,"2015, 04",2015
6264_549,20150418,"2015, 04",2015
6264_550,20150418,"2015, 04",2015
6264_551,20150418,"2015, 04",2015
6264_552,20150418,"2015, 04",2015
6264_553,20150418,"2015, 04",2015
6264_554,20150418,"2015, 04",2015
6264_555,20150418,"2015, 04",2015
6264_556,20150419,"2015, 04",2015
6264_557,20150419,"2015, 04",2015
6264_558,20150514,"2015, 05",2015
6264_559,20150514,"2015, 05",2015
6264_560,20150321,"2015, 03",2015
6264_561,20150321,"2015, 03",2015
6264_562,20150321,"2015, 03",2015
6264_563,20150321,"2015, 03",2015
6264_564,20141208,"2014, 12",2014
6264_565,20141208,"2014, 12",2014
6264_566,20141208,"2014, 12",2014
6264_567,20150418,"2015, 04",2015
6264_568,20150419,"2015, 04",2015
6264_569,20150417,"2015, 04",2015
6264_570,20150417,"2015, 04",2015
6264_571,20150417,"2015, 04",2015
6264_572,20150417,"2015, 04",2015
6264_573,20150417,"2015, 04",2015
6264_574,20150405,"2015, 04",2015
6264_575,20150405,"2015, 04",2015
6264_576,20150417,"2015, 04",2015
6264_577,20141209,"2014, 12",2014
6264_578,20141209,"2014, 12",2014
6264_579,20141208,"2014, 12",2014
6264_580,20150429,"2015, 04",2015
6264_581,20150501,"2015, 05",2015
6264_582,20150501,"2015, 05",2015
6264_583,NA,No date,NA
6264_584,NA,No date,NA
6264_585,NA,No date,NA
6264_586,NA,No date,NA
6264_587,NA,No date,NA
6264_588,NA,No date,NA
6264_589,NA,No date,NA
6264_590,NA,No date,NA
6264_591,NA,No date,NA
6264_592,NA,No date,NA
6264_593,NA,No date,NA
6264_594,NA,No date,NA
6264_595,NA,No date,NA
6264_596,NA,No date,NA
6264_597,NA,No date,NA
6264_598,NA,No date,NA
6264_599,NA,No date,NA
6264_600,NA,No date,NA
6264_601,NA,No date,NA
6264_602,NA,No date,NA
6264_603,NA,No date,NA
6264_604,NA,No date,NA
